    INFO: 2025-11-07 06:15:12,616:               log.py:   20: Logging to C:\DataOps\dbt_airflow_project\mdpdf.log
   DEBUG: 2025-11-07 06:15:13,714:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,714:      pdf_renderer.py:  470: printSegment: Data quality metrics
   DEBUG: 2025-11-07 06:15:13,715:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,716:      pdf_renderer.py:  470: printSegment: Performance checks
   DEBUG: 2025-11-07 06:15:13,716:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,717:      pdf_renderer.py:  470: printSegment: Examples: row counts, aggregates
   DEBUG: 2025-11-07 06:15:13,717:      pdf_renderer.py:  470: printSegment: When to Run:
   DEBUG: 2025-11-07 06:15:13,718:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,719:      pdf_renderer.py:  470: printSegment: Unit: Every commit
   DEBUG: 2025-11-07 06:15:13,719:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,720:      pdf_renderer.py:  470: printSegment: Integration: Every merge
   DEBUG: 2025-11-07 06:15:13,721:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,722:      pdf_renderer.py:  470: printSegment: E2E: Daily/weekly
   DEBUG: 2025-11-07 06:15:13,722:      pdf_renderer.py:  470: printSegment: Data Contracts
   DEBUG: 2025-11-07 06:15:13,723:      pdf_renderer.py:  470: printSegment: What is a Data Contract?
   DEBUG: 2025-11-07 06:15:13,724:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,725:      pdf_renderer.py:  470: printSegment: Agreement between data producer and consumer
   DEBUG: 2025-11-07 06:15:13,725:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,726:      pdf_renderer.py:  470: printSegment: Defines schema, quality, and SLAs
   DEBUG: 2025-11-07 06:15:13,726:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,727:      pdf_renderer.py:  470: printSegment: Enforced through tests
   DEBUG: 2025-11-07 06:15:13,728:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,728:      pdf_renderer.py:  470: printSegment: Documented explicitly
   DEBUG: 2025-11-07 06:15:13,729:      pdf_renderer.py:  470: printSegment: Example Contract:
   DEBUG: 2025-11-07 06:15:13,729:      pdf_renderer.py:  470: printSegment: model: customer_analytics
   DEBUG: 2025-11-07 06:15:13,730:      pdf_renderer.py:  470: printSegment: owner: analytics_team
   DEBUG: 2025-11-07 06:15:13,731:      pdf_renderer.py:  470: printSegment: description: Customer segmentation and metrics
   DEBUG: 2025-11-07 06:15:13,731:      pdf_renderer.py:  470: printSegment: schema:
   DEBUG: 2025-11-07 06:15:13,732:      pdf_renderer.py:  470: printSegment:   - name: customer_id
   DEBUG: 2025-11-07 06:15:13,732:      pdf_renderer.py:  470: printSegment:     type: integer
   DEBUG: 2025-11-07 06:15:13,733:      pdf_renderer.py:  470: printSegment:     required: true
   DEBUG: 2025-11-07 06:15:13,734:      pdf_renderer.py:  470: printSegment:     unique: true
   DEBUG: 2025-11-07 06:15:13,734:      pdf_renderer.py:  470: printSegment:   - name: lifetime_value
   DEBUG: 2025-11-07 06:15:13,735:      pdf_renderer.py:  470: printSegment:     type: decimal
   DEBUG: 2025-11-07 06:15:13,736:      pdf_renderer.py:  470: printSegment:     required: true
   DEBUG: 2025-11-07 06:15:13,736:      pdf_renderer.py:  470: printSegment:     min_value: 0
   DEBUG: 2025-11-07 06:15:13,737:      pdf_renderer.py:  470: printSegment:   - name: customer_segment
   DEBUG: 2025-11-07 06:15:13,739:      pdf_renderer.py:  470: printSegment:     type: string
   DEBUG: 2025-11-07 06:15:13,740:      pdf_renderer.py:  470: printSegment:     required: true
   DEBUG: 2025-11-07 06:15:13,741:      pdf_renderer.py:  470: printSegment:     allowed_values: ['High', 'Medium', 'Low']
   DEBUG: 2025-11-07 06:15:13,741:      pdf_renderer.py:  470: printSegment: quality:
   DEBUG: 2025-11-07 06:15:13,742:      pdf_renderer.py:  470: printSegment:   - no_null_customer_ids
   DEBUG: 2025-11-07 06:15:13,743:      pdf_renderer.py:  470: printSegment:   - positive_lifetime_value
   DEBUG: 2025-11-07 06:15:13,743:      pdf_renderer.py:  470: printSegment:   - valid_segments
   DEBUG: 2025-11-07 06:15:13,744:      pdf_renderer.py:  470: printSegment: sla:
   DEBUG: 2025-11-07 06:15:13,745:      pdf_renderer.py:  470: printSegment:   freshness: 24 hours
   DEBUG: 2025-11-07 06:15:13,745:      pdf_renderer.py:  470: printSegment:   completeness: 99%
   DEBUG: 2025-11-07 06:15:13,746:      pdf_renderer.py:  470: printSegment:   availability: 99.9%
   DEBUG: 2025-11-07 06:15:13,746:      pdf_renderer.py:  470: printSegment: Benefits:
   DEBUG: 2025-11-07 06:15:13,747:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,748:      pdf_renderer.py:  470: printSegment: Clear expectations
   DEBUG: 2025-11-07 06:15:13,748:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,749:      pdf_renderer.py:  470: printSegment: Early error detection
   DEBUG: 2025-11-07 06:15:13,749:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,750:      pdf_renderer.py:  470: printSegment: Better collaboration
   DEBUG: 2025-11-07 06:15:13,751:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,752:      pdf_renderer.py:  470: printSegment: Reduced incidents
   DEBUG: 2025-11-07 06:15:13,753:      pdf_renderer.py:  470: printSegment: Module 9: CI/CD for Data Pipelines
   DEBUG: 2025-11-07 06:15:13,753:      pdf_renderer.py:  470: printSegment: What is CI/CD?
   DEBUG: 2025-11-07 06:15:13,754:      pdf_renderer.py:  470: printSegment: Continuous Integration (CI):
   DEBUG: 2025-11-07 06:15:13,755:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,756:      pdf_renderer.py:  470: printSegment: Automated testing
   DEBUG: 2025-11-07 06:15:13,757:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,757:      pdf_renderer.py:  470: printSegment: Code quality checks
   DEBUG: 2025-11-07 06:15:13,758:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,759:      pdf_renderer.py:  470: printSegment: Build validation
   DEBUG: 2025-11-07 06:15:13,759:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,760:      pdf_renderer.py:  470: printSegment: Run on every commit
   DEBUG: 2025-11-07 06:15:13,761:      pdf_renderer.py:  470: printSegment: Continuous Deployment (CD):
   DEBUG: 2025-11-07 06:15:13,761:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,762:      pdf_renderer.py:  470: printSegment: Automated deployment
   DEBUG: 2025-11-07 06:15:13,763:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,763:      pdf_renderer.py:  470: printSegment: Environment promotion
   DEBUG: 2025-11-07 06:15:13,764:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,764:      pdf_renderer.py:  470: printSegment: Rollback capability
   DEBUG: 2025-11-07 06:15:13,765:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,765:      pdf_renderer.py:  470: printSegment: Production releases
   DEBUG: 2025-11-07 06:15:13,766:      pdf_renderer.py:  470: printSegment: Benefits:
   DEBUG: 2025-11-07 06:15:13,766:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,767:      pdf_renderer.py:  470: printSegment: Faster delivery
   DEBUG: 2025-11-07 06:15:13,767:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,768:      pdf_renderer.py:  470: printSegment: Fewer bugs
   DEBUG: 2025-11-07 06:15:13,768:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,769:      pdf_renderer.py:  470: printSegment: Consistent process
   DEBUG: 2025-11-07 06:15:13,769:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,769:      pdf_renderer.py:  470: printSegment: Reduced risk
   DEBUG: 2025-11-07 06:15:13,770:      pdf_renderer.py:  470: printSegment: CI/CD Pipeline for DBT
   DEBUG: 2025-11-07 06:15:13,771:      pdf_renderer.py:  470: printSegment: Typical Workflow:
   DEBUG: 2025-11-07 06:15:13,772:      pdf_renderer.py:  470: printSegment: Developer → Git Push → CI Pipeline → Deploy
   DEBUG: 2025-11-07 06:15:13,773:      pdf_renderer.py:  470: printSegment:                           ↓
   DEBUG: 2025-11-07 06:15:13,774:      pdf_renderer.py:  470: printSegment:                     ┌─────────────┐
   DEBUG: 2025-11-07 06:15:13,775:      pdf_renderer.py:  470: printSegment:                     │ Lint Code   │
   DEBUG: 2025-11-07 06:15:13,775:      pdf_renderer.py:  470: printSegment:                     ├─────────────┤
   DEBUG: 2025-11-07 06:15:13,776:      pdf_renderer.py:  470: printSegment:                     │ Run Tests   │
   DEBUG: 2025-11-07 06:15:13,777:      pdf_renderer.py:  470: printSegment:                     ├─────────────┤
   DEBUG: 2025-11-07 06:15:13,777:      pdf_renderer.py:  470: printSegment:                     │ Build Models│
   DEBUG: 2025-11-07 06:15:13,778:      pdf_renderer.py:  470: printSegment:                     ├─────────────┤
   DEBUG: 2025-11-07 06:15:13,779:      pdf_renderer.py:  470: printSegment:                     │ Generate Docs│
   DEBUG: 2025-11-07 06:15:13,779:      pdf_renderer.py:  470: printSegment:                     └─────────────┘
   DEBUG: 2025-11-07 06:15:13,780:      pdf_renderer.py:  470: printSegment: GitHub Actions Example:
   DEBUG: 2025-11-07 06:15:13,781:      pdf_renderer.py:  470: printSegment: name: DBT CI
   DEBUG: 2025-11-07 06:15:13,781:      pdf_renderer.py:  470: printSegment: on: [push, pull_request]
   DEBUG: 2025-11-07 06:15:13,782:      pdf_renderer.py:  470: printSegment: jobs:
   DEBUG: 2025-11-07 06:15:13,782:      pdf_renderer.py:  470: printSegment:   test:
   DEBUG: 2025-11-07 06:15:13,783:      pdf_renderer.py:  470: printSegment:     runs-on: ubuntu-latest
   DEBUG: 2025-11-07 06:15:13,784:      pdf_renderer.py:  470: printSegment:     steps:
   DEBUG: 2025-11-07 06:15:13,784:      pdf_renderer.py:  470: printSegment:       - uses: actions/checkout@v2
   DEBUG: 2025-11-07 06:15:13,785:      pdf_renderer.py:  470: printSegment:       
   DEBUG: 2025-11-07 06:15:13,785:      pdf_renderer.py:  470: printSegment:       - name: Set up Python
   DEBUG: 2025-11-07 06:15:13,786:      pdf_renderer.py:  470: printSegment:         uses: actions/setup-python@v2
   DEBUG: 2025-11-07 06:15:13,787:      pdf_renderer.py:  470: printSegment:         with:
   DEBUG: 2025-11-07 06:15:13,788:      pdf_renderer.py:  470: printSegment:           python-version: 3.9
   DEBUG: 2025-11-07 06:15:13,789:      pdf_renderer.py:  470: printSegment:       
   DEBUG: 2025-11-07 06:15:13,790:      pdf_renderer.py:  470: printSegment:       - name: Install DBT
   DEBUG: 2025-11-07 06:15:13,790:      pdf_renderer.py:  470: printSegment:         run: pip install dbt-sqlserver
   DEBUG: 2025-11-07 06:15:13,791:      pdf_renderer.py:  470: printSegment:       
   DEBUG: 2025-11-07 06:15:13,792:      pdf_renderer.py:  470: printSegment:       - name: Run DBT Tests
   DEBUG: 2025-11-07 06:15:13,792:      pdf_renderer.py:  470: printSegment:         run: |
   DEBUG: 2025-11-07 06:15:13,793:      pdf_renderer.py:  470: printSegment:           cd dbt
   DEBUG: 2025-11-07 06:15:13,793:      pdf_renderer.py:  470: printSegment:           dbt deps
   DEBUG: 2025-11-07 06:15:13,794:      pdf_renderer.py:  470: printSegment:           dbt run --target dev
   DEBUG: 2025-11-07 06:15:13,795:      pdf_renderer.py:  470: printSegment:           dbt test
   DEBUG: 2025-11-07 06:15:13,796:      pdf_renderer.py:  470: printSegment:       
   DEBUG: 2025-11-07 06:15:13,796:      pdf_renderer.py:  470: printSegment:       - name: Generate Docs
   DEBUG: 2025-11-07 06:15:13,797:      pdf_renderer.py:  470: printSegment:         run: dbt docs generate
   DEBUG: 2025-11-07 06:15:13,798:      pdf_renderer.py:  470: printSegment: Environments:
   DEBUG: 2025-11-07 06:15:13,798:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,799:      pdf_renderer.py:  470: printSegment: Development: Local/feature branches
   DEBUG: 2025-11-07 06:15:13,800:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,801:      pdf_renderer.py:  470: printSegment: Staging: Integration testing
   DEBUG: 2025-11-07 06:15:13,801:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,802:      pdf_renderer.py:  470: printSegment: Production: Live data
   DEBUG: 2025-11-07 06:15:13,802:      pdf_renderer.py:  470: printSegment: Version Control Best Practices
   DEBUG: 2025-11-07 06:15:13,803:      pdf_renderer.py:  470: printSegment: Git Workflow:
   DEBUG: 2025-11-07 06:15:13,804:      pdf_renderer.py:  470: printSegment: main (production)
   DEBUG: 2025-11-07 06:15:13,805:      pdf_renderer.py:  470: printSegment:   ↑
   DEBUG: 2025-11-07 06:15:13,806:      pdf_renderer.py:  470: printSegment:   └── develop (staging)
   DEBUG: 2025-11-07 06:15:13,806:      pdf_renderer.py:  470: printSegment:         ↑
   DEBUG: 2025-11-07 06:15:13,807:      pdf_renderer.py:  470: printSegment:         ├── feature/customer-analytics
   DEBUG: 2025-11-07 06:15:13,808:      pdf_renderer.py:  470: printSegment:         ├── feature/product-metrics
   DEBUG: 2025-11-07 06:15:13,808:      pdf_renderer.py:  470: printSegment:         └── bugfix/fix-date-logic
   DEBUG: 2025-11-07 06:15:13,809:      pdf_renderer.py:  470: printSegment: Branch Strategy:
   DEBUG: 2025-11-07 06:15:13,809:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,810:      pdf_renderer.py:  470: printSegment: main
   DEBUG: 2025-11-07 06:15:13,811:      pdf_renderer.py:  470: printSegment: : Production code
   DEBUG: 2025-11-07 06:15:13,811:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,812:      pdf_renderer.py:  470: printSegment: develop
   DEBUG: 2025-11-07 06:15:13,812:      pdf_renderer.py:  470: printSegment: : Integration branch
   DEBUG: 2025-11-07 06:15:13,813:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,813:      pdf_renderer.py:  470: printSegment: feature/*
   DEBUG: 2025-11-07 06:15:13,814:      pdf_renderer.py:  470: printSegment: : New features
   DEBUG: 2025-11-07 06:15:13,814:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,815:      pdf_renderer.py:  470: printSegment: bugfix/*
   DEBUG: 2025-11-07 06:15:13,816:      pdf_renderer.py:  470: printSegment: : Bug fixes
   DEBUG: 2025-11-07 06:15:13,816:      pdf_renderer.py:  470: printSegment: l
   DEBUG: 2025-11-07 06:15:13,817:      pdf_renderer.py:  470: printSegment: hotfix/*
   DEBUG: 2025-11-07 06:15:13,818:      pdf_renderer.py:  470: printSegment: : Emergency fixes
   DEBUG: 2025-11-07 06:15:13,818:      pdf_renderer.py:  470: printSegment: Commit Messages:
   DEBUG: 2025-11-07 06:15:13,819:      pdf_renderer.py:  470: printSegment: ✅ Good:
   DEBUG: 2025-11-07 06:15:13,820:      pdf_renderer.py:  470: printSegment: feat: add customer segmentation model
   DEBUG: 2025-11-07 06:15:13,820:      pdf_renderer.py:  470: printSegment: fix: correct date calculation in orders
   DEBUG: 2025-11-07 06:15:13,821:      pdf_renderer.py:  470: printSegment: docs: update customer_analytics description
   DEBUG: 2025-11-07 06:15:13,822:      pdf_renderer.py:  470: printSegment: ❌ Bad:
   DEBUG: 2025-11-07 06:15:13,823:      pdf_renderer.py:  470: printSegment: updated stuff
   DEBUG: 2025-11-07 06:15:13,823:      pdf_renderer.py:  470: printSegment: fix
   DEBUG: 2025-11-07 06:15:13,824:      pdf_renderer.py:  470: printSegment: changes
   DEBUG: 2025-11-07 06:15:13,825:      pdf_renderer.py:  470: printSegment: Pull Request Process:
   DEBUG: 2025-11-07 06:15:13,825:      pdf_renderer.py:  470: printSegment:  1 
   DEBUG: 2025-11-07 06:15:13,826:      pdf_renderer.py:  470: printSegment: Create feature branch
   DEBUG: 2025-11-07 06:15:13,826:      pdf_renderer.py:  470: printSegment:  2 
   DEBUG: 2025-11-07 06:15:13,827:      pdf_renderer.py:  470: printSegment: Make changes
   DEBUG: 2025-11-07 06:15:13,828:      pdf_renderer.py:  470: printSegment:  3 
   DEBUG: 2025-11-07 06:15:13,828:      pdf_renderer.py:  470: printSegment: Run tests locally
   DEBUG: 2025-11-07 06:15:13,829:      pdf_renderer.py:  470: printSegment:  4 
   DEBUG: 2025-11-07 06:15:13,829:      pdf_renderer.py:  470: printSegment: Submit PR
   DEBUG: 2025-11-07 06:15:13,830:      pdf_renderer.py:  470: printSegment:  5 
   DEBUG: 2025-11-07 06:15:13,831:      pdf_renderer.py:  470: printSegment: Code review
   DEBUG: 2025-11-07 06:15:13,831:      pdf_renderer.py:  470: printSegment:  6 
   DEBUG: 2025-11-07 06:15:13,832:      pdf_renderer.py:  470: printSegment: CI passes
   DEBUG: 2025-11-07 06:15:13,833:      pdf_renderer.py:  470: printSegment:  7 
   DEBUG: 2025-11-07 06:15:13,833:      pdf_renderer.py:  470: printSegment: Merge to develop
   DEBUG: 2025-11-07 06:15:13,834:      pdf_renderer.py:  470: printSegment:  8 
   DEBUG: 2025-11-07 06:15:13,834:      pdf_renderer.py:  470: printSegment: Deploy to staging
   DEBUG: 2025-11-07 06:15:13,835:      pdf_renderer.py:  470: printSegment:  9 
   DEBUG: 2025-11-07 06:15:13,836:      pdf_renderer.py:  470: printSegment: Merge to main
   DEBUG: 2025-11-07 06:15:13,836:      pdf_renderer.py:  470: printSegment:  10 
   DEBUG: 2025-11-07 06:15:13,837:      pdf_renderer.py:  470: printSegment: Deploy to production
   DEBUG: 2025-11-07 06:15:13,838:      pdf_renderer.py:  470: printSegment: Module 10: Real-World Architecture Patterns
   DEBUG: 2025-11-07 06:15:13,840:      pdf_renderer.py:  470: printSegment: Modern Data Stack Architecture
   DEBUG: 2025-11-07 06:15:13,841:      pdf_renderer.py:  470: printSegment: ┌─────────────────────────────────────────────────┐
   DEBUG: 2025-11-07 06:15:13,842:      pdf_renderer.py:  470: printSegment: │              Data Sources                       │
